1.356400e+03   1.027600e-24
1.384700e+03   1.033800e-24
1.413700e+03   1.039900e-24
1.443300e+03   1.046100e-24
1.473500e+03   1.052400e-24
1.504400e+03   1.058700e-24
1.535900e+03   1.065100e-24
1.568000e+03   1.071500e-24
1.600900e+03   1.078000e-24
1.634400e+03   1.084500e-24
1.668600e+03   1.091100e-24
1.703500e+03   1.097700e-24
1.739200e+03   1.104500e-24
1.775600e+03   1.110700e-24
1.812700e+03   1.117800e-24
1.850700e+03   1.124700e-24
1.889400e+03   1.131900e-24
1.929000e+03   1.139000e-24
1.969400e+03   1.146400e-24
2.010600e+03   1.153800e-24
2.052700e+03   1.161300e-24
2.095600e+03   1.169000e-24
2.139500e+03   1.176800e-24
2.184300e+03   1.184800e-24
2.230000e+03   1.192900e-24
2.276700e+03   1.201200e-24
2.324400e+03   1.209800e-24
2.373000e+03   1.218500e-24
2.422700e+03   1.227500e-24
2.473400e+03   1.236600e-24
2.525200e+03   1.246100e-24
2.578100e+03   1.255700e-24
2.632000e+03   1.265700e-24
2.687100e+03   1.275900e-24
2.743400e+03   1.286500e-24
2.800800e+03   1.297400e-24
2.859400e+03   1.308600e-24
2.919300e+03   1.320300e-24
2.980400e+03   1.332300e-24
3.042800e+03   1.344700e-24
3.106500e+03   1.357600e-24
3.171500e+03   1.371000e-24
3.237900e+03   1.384900e-24
3.305700e+03   1.399300e-24
3.374900e+03   1.414300e-24
3.445500e+03   1.429900e-24
3.517600e+03   1.446100e-24
3.591300e+03   1.463000e-24
3.666500e+03   1.480700e-24
3.743200e+03   1.499100e-24
3.821600e+03   1.518300e-24
3.901600e+03   1.538500e-24
3.983200e+03   1.559500e-24
4.066600e+03   1.581500e-24
4.151700e+03   1.604600e-24
4.238700e+03   1.628800e-24
4.327400e+03   1.654100e-24
4.418000e+03   1.686100e-24
4.510500e+03   1.714800e-24
4.604900e+03   1.745100e-24
4.701300e+03   1.777000e-24
4.799700e+03   1.810700e-24
4.900100e+03   1.846100e-24
5.002700e+03   1.883500e-24
5.107400e+03   1.923000e-24
5.214400e+03   1.964800e-24
5.323500e+03   2.008900e-24
5.435000e+03   2.055700e-24
5.548700e+03   2.105300e-24
5.664900e+03   2.158000e-24
5.783500e+03   2.214100e-24
5.904500e+03   2.273800e-24
6.028100e+03   2.337500e-24
6.154300e+03   2.405600e-24
6.283200e+03   2.478600e-24
6.414700e+03   2.556900e-24
6.549000e+03   2.640900e-24
6.686100e+03   2.731300e-24
6.826000e+03   2.828600e-24
6.968900e+03   2.933500e-24
7.114800e+03   3.045900e-24
7.263700e+03   3.168400e-24
7.415800e+03   3.301400e-24
7.571000e+03   3.445900e-24
7.729500e+03   3.603500e-24
7.891300e+03   3.775600e-24
8.056500e+03   3.964200e-24
8.225100e+03   4.171300e-24
8.397300e+03   4.399300e-24
8.573100e+03   4.650700e-24
8.752600e+03   4.928500e-24
8.935800e+03   5.236200e-24
9.122800e+03   5.577500e-24
9.313800e+03   5.917400e-24
9.508800e+03   6.336900e-24
9.707800e+03   6.809300e-24
9.911000e+03   7.340400e-24
1.011900e+04   7.940300e-24
1.033000e+04   8.619800e-24
1.054700e+04   9.391300e-24
1.076700e+04   1.027000e-23
1.099300e+04   1.127200e-23
1.122300e+04   1.242000e-23
1.145800e+04   1.373400e-23
1.169800e+04   1.524100e-23
1.194300e+04   1.696500e-23
1.219300e+04   1.894800e-23
1.244800e+04   2.122100e-23
1.270800e+04   2.382200e-23
1.297400e+04   2.678700e-23
1.324600e+04   3.017600e-23
1.352300e+04   3.398400e-23
1.380600e+04   3.826300e-23
1.409500e+04   4.300100e-23
1.439000e+04   4.819200e-23
1.469200e+04   5.378400e-23
1.499900e+04   5.970000e-23
